Gene_ID,TG_D14,TG_D0,log2FoldChange,pvalue,padj,GeneName,Chrom,Strand,Start,End,GeneLength,GeneType,GeneDescription,TG_D14_1_readcount,TG_D14_2_readcount,TG_D14_3_readcount,TG_D0_1_readcount,TG_D0_2_readcount,TG_D0_3_readcount,TG_D14_1_fpkm,TG_D14_2_fpkm,TG_D14_3_fpkm,TG_D0_1_fpkm,TG_D0_2_fpkm,TG_D0_3_fpkm
ENSMUSG00000030579,293.3259458,189.5675035,0.58041,0.00056974,0.0066326,Tyrobp,chr7,+,30413788,30417577,564,protein_coding,TYRO_protein_tyrosine_kinase_binding_protein,281,342,284,155,210,196,25.51711097,31.33733985,29.48668178,15.22445745,17.96472308,15.78064266
ENSMUSG00000035885,6856.147037,4526.451154,0.58087,1.11E-07,5.05E-06,Cox8a,chr19,-,7215158,7217616,545,protein_coding,cytochrome_c_oxidase_subunit_VIIIa,7782,7068,6393,3947,4518,4861,731.3057879,670.2165748,686.9021393,401.1990118,399.9724338,405.0203431
ENSMUSG00000055172,596.0290887,390.327737,0.58088,4.21E-05,0.00080318,C1ra,chr6,+,124512632,124523440,2751,protein_coding,complement_component_1_r_subcomponent_A,711,673,481,350,393,404,13.23680883,12.6426932,10.23861359,7.048012805,6.892587631,6.668658733
ENSMUSG00000028195,1338.536886,861.4483471,0.5817,0.0012021,0.011916,Cyr61,chr3,-,145646971,145649985,2028,protein_coding,cysteine_rich_protein_61,1313,2000,920,798,847,880,33.15897229,50.9656034,26.56479957,21.79837759,20.15096256,19.70436483
ENSMUSG00000098557,478.1664663,307.8190933,0.58173,0.00084209,0.008968,Kctd12,chr14,-,102976581,102982637,6057,protein_coding,potassium_channel_tetramerisation_domain_containing_12,497,568,423,209,310,401,4.202455289,4.846250819,4.089492919,1.911516024,2.469360271,3.006315232
ENSMUSG00000031246,1210.235956,788.2745872,0.58323,6.73E-05,0.0011736,Sh3bgrl,chrX,+,109095365,109197873,2882,protein_coding,SH3-binding_domain_glutamic_acid-rich_protein_like,1249,1525,1008,566,955,832,22.19589943,27.34582263,20.48109738,10.87956886,15.98783772,13.10922653
ENSMUSG00000019929,14269.63733,9232.635272,0.58397,0.00033938,0.0044025,Dcn,chr10,+,97479500,97518162,1886,protein_coding,decorin,16409,17015,11292,5704,11857,10229,445.5995187,466.2355558,350.6031776,167.5432976,303.3286748,246.285707
ENSMUSG00000016319,11432.30837,7502.129452,0.58425,2.13E-06,6.45E-05,Slc25a5,chrX,+,36795651,36798807,1240,protein_coding,solute_carrier_family_25_(mitochondrial_carrier_adenine_nucleotide_translocator)_member_5,12423,11923,10999,7070,7033,7850,513.1083552,496.9114273,519.4194209,315.8544203,273.6524046,287.4720923
ENSMUSG00000001930,2513.543187,1606.117042,0.58438,0.001951,0.017478,Vwf,chr6,+,125546774,125686679,8834,protein_coding,Von_Willebrand_factor_homolog,2923,3332,1695,1704,1741,1217,16.94633186,19.49228368,11.23566998,10.68566183,9.508712413,6.255771853
ENSMUSG00000070047,732.1769286,474.2061201,0.58481,0.00028405,0.003794,Fat1,chr8,+,44935447,45052257,14814,protein_coding,FAT_tumor_suppressor_homolog_1_(Drosophila),813,963,531,397,556,449,2.810751763,3.359456888,2.098982644,1.48459296,1.810851293,1.376327283
ENSMUSG00000041736,1324.537386,864.332712,0.58519,3.59E-05,0.0007091,Tspo,chr15,+,83563573,83574201,854,protein_coding,translocator_protein,1680,1419,1049,813,865,853,100.752469,85.86964158,71.92904336,52.73778743,48.86957623,45.35643156
ENSMUSG00000071656,269.8753088,171.6996263,0.58659,0.0018077,0.016416,Lrrn4cl,chr19,+,8850785,8853909,2583,protein_coding,LRRN4_C-terminal_like,295,278,261,125,164,222,5.849273065,5.562058024,5.917016332,2.680864336,3.06337228,3.902799913
ENSMUSG00000026574,3464.801694,2256.863709,0.58737,2.50E-05,0.00052664,Dpt,chr1,+,164796732,164824266,1636,protein_coding,dermatopontin,3255,4321,3182,1938,2675,2049,101.8994829,136.4947956,113.8947073,65.62354749,78.88979424,56.87303142
ENSMUSG00000003352,192.2775008,120.9687678,0.58765,0.0062061,0.042756,Cacnb3,chr15,+,98632220,98644530,2819,protein_coding,calcium_channel_voltage-dependent_beta_3_subunit,244,235,129,122,108,122,4.433013327,4.30812119,2.67966992,2.397474437,1.848455569,1.965225873
ENSMUSG00000027330,188.09054,119.4498923,0.58859,0.0017876,0.016255,Cdc25b,chr2,+,131186949,131198497,3089,protein_coding,cell_division_cycle_25B,189,218,176,91,131,133,3.133633363,3.647150717,3.336425458,1.631972042,2.046132359,1.955156162
ENSMUSG00000032334,1871.363537,1176.906522,0.58887,0.0046986,0.034391,Loxl1,chr9,-,58287723,58313212,3338,protein_coding,lysyl_oxidase-like_1,1668,2625,1559,1416,1098,859,25.59257593,40.64041188,27.34931477,23.49990743,15.87070957,11.68569508
ENSMUSG00000002845,301.0124644,190.7860479,0.58945,0.0018221,0.016504,Tmem39a,chr16,+,38558698,38592162,2871,protein_coding,transmembrane_protein_39a,331,332,272,117,227,230,5.904717001,5.97612973,5.54782021,2.257573506,3.814810778,3.63782968
ENSMUSG00000007783,150.7937947,93.65036289,0.59021,0.0066438,0.044972,Cpt1c,chr7,-,44959373,44974851,2793,protein_coding,carnitine_palmitoyltransferase_1c,147,187,135,62,123,96,2.695570442,3.46007726,2.830410975,1.229730612,2.124782653,1.560802729
ENSMUSG00000022324,795.2846833,513.0924474,0.59051,0.00018052,0.0026247,Matn2,chr15,+,34306680,34436242,3577,protein_coding,matrilin_2,778,1021,682,408,643,472,11.13948065,14.75101577,11.16482966,6.318739531,8.673060365,5.991985819
ENSMUSG00000014773,135.1605646,84.64137896,0.59095,0.0046706,0.034258,Dll1,chr17,-,15367354,15376872,3581,protein_coding,delta-like_1_(Drosophila),140,158,122,68,103,80,2.002294715,2.280173486,1.994996676,1.05194691,1.387756404,1.014456395
ENSMUSG00000025268,834.074265,533.2595048,0.59111,0.00088637,0.0093162,Maged2,chrX,-,150806370,150814345,2572,protein_coding,melanoma_antigen_family_D_2,789,1106,709,480,670,420,15.71123503,22.22282612,16.14217078,10.33854693,12.56852099,7.415254217
ENSMUSG00000033295,278.0497469,176.4913713,0.5912,0.0019552,0.017494,Ptprf,chr4,-,118208213,118291405,7656,protein_coding,protein_tyrosine_phosphatase_receptor_type_F,343,343,192,132,190,203,2.294544484,2.315300261,1.468540644,0.955127253,1.197380035,1.204042541
ENSMUSG00000002043,530.0100443,343.2393815,0.59165,7.15E-05,0.0012317,Trappc6a,chr7,+,19508670,19516145,955,protein_coding,trafficking_protein_particle_complex_6A,583,553,504,321,323,361,31.26579454,29.92518784,30.90393856,18.62048082,16.31847187,17.16530595
ENSMUSG00000024087,218.1380541,137.8035075,0.59212,0.0026528,0.022172,Cyp1b1,chr17,-,79706953,79715041,5128,protein_coding,cytochrome_P450_family_1_subfamily_b_polypeptide_1,283,247,157,103,151,156,2.8264591,2.489224473,1.792826664,1.112700898,1.420722528,1.381415422
ENSMUSG00000004951,9715.801084,6309.939254,0.59233,1.60E-05,0.00036152,Hspb1,chr5,+,135887919,135889563,930,protein_coding,heat_shock_protein_1,9418,9968,10404,5592,6184,6777,518.6567376,553.9112759,655.0946637,333.0990888,320.8240144,330.9041817
ENSMUSG00000094483,2208.769494,1444.968146,0.59325,5.18E-08,2.58E-06,Purb,chr11,-,6467599,6475917,8319,protein_coding,purine_rich_element_binding_protein_B,2348,2468,2036,1160,1556,1564,14.45543798,15.33165918,14.33155505,7.724601701,9.024409721,8.537158465
ENSMUSG00000037573,1856.395841,1199.688298,0.59346,5.64E-05,0.0010209,Tob1,chr11,+,94211454,94215495,2288,protein_coding,transducer_of_ErbB-2.1,2297,1801,1667,854,1306,1419,51.4172993,40.67923884,42.66445935,20.67716917,27.54022558,28.16268734
ENSMUSG00000044017,181.5979885,114.4106126,0.59353,0.0036925,0.028522,Gpr133,chr5,+,129096750,129204599,5163,protein_coding,G_protein-coupled_receptor_133,226,220,127,103,111,122,2.241870904,2.202093126,1.440417081,1.105157894,1.037292386,1.073014088
ENSMUSG00000067158,455.9646718,289.6199515,0.59355,0.0015111,0.01421,Col4a4,chr1,-,82448423,82586849,10108,protein_coding,collagen_type_IV_alpha_4,498,619,322,238,367,253,2.523297143,3.164758253,1.865422906,1.304370458,1.751786468,1.136587842
ENSMUSG00000029119,743.3183041,482.2656184,0.59409,2.37E-05,0.00050485,Man2b2,chr5,-,36806921,36830653,3330,protein_coding,mannosidase_2_alpha_B2,773,877,662,461,463,486,11.88884177,13.61038735,11.64127163,7.66912687,6.708371325,6.627347668
ENSMUSG00000028926,184.0216296,115.3814032,0.59447,0.0037576,0.028977,Cdk14,chr5,-,4803391,5420312,5145,protein_coding,cyclin-dependent_kinase_14,200,237,141,86,113,144,1.990897508,2.380554301,1.604798096,0.925981484,1.059676738,1.270939365
ENSMUSG00000015354,954.2335892,618.7049559,0.59504,2.01E-05,0.00044141,Pcolce2,chr9,+,95637601,95698096,4438,protein_coding,procollagen_C-endopeptidase_enhancer_2,1031,1179,776,566,681,570,11.89804628,13.72908622,10.23908363,7.065100821,7.403552329,5.832238509
ENSMUSG00000028944,779.8189459,505.4467397,0.59569,1.40E-05,0.0003275,Prkag2,chr5,-,24862744,25100642,3331,protein_coding,protein_kinase_AMP-activated_gamma_2_non-catalytic_subunit,971,807,655,428,544,520,14.92962446,12.5202796,11.51471874,7.118006279,7.879607835,7.088860488
ENSMUSG00000020810,3147.456525,2032.903608,0.59637,4.46E-05,0.00084194,Cygb,chr11,-,116645595,116654313,2331,protein_coding,cytoglobin,3402,3733,2683,2100,2051,1759,74.74743982,82.76197421,67.40080227,49.90755013,42.45254424,34.26662125
ENSMUSG00000026547,3066.014724,1990.703131,0.59662,3.19E-06,9.07E-05,Tagln2,chr1,+,172500047,172507380,1586,protein_coding,transgelin_2,2994,3514,2971,1643,1944,2294,96.68361927,114.5021653,109.694824,57.38833317,59.13892338,65.68072666
ENSMUSG00000031659,561.6341129,360.3453824,0.59703,0.00022396,0.003126,Adcy7,chr8,+,88272403,88329962,6121,protein_coding,adenylate_cyclase_7,602,716,443,309,435,320,5.037074778,6.045131718,4.238068906,2.796567656,3.42883995,2.373970496
ENSMUSG00000025887,210.7110354,132.9293971,0.59708,0.0020072,0.017844,Casp12,chr9,+,5345430,5373032,2649,protein_coding,caspase_12,242,265,156,101,141,153,4.678834614,5.169863077,3.448492667,2.112168911,2.568132877,2.622751783
ENSMUSG00000021388,792.6462893,501.6893061,0.59744,0.0011873,0.011837,Aspn,chr13,+,49544443,49567557,2346,protein_coding,asporin,755,1023,692,301,639,572,16.48250554,22.53526925,17.27287991,7.107677568,13.14174956,11.07173645
ENSMUSG00000015852,233.246849,146.5309834,0.5984,0.0026679,0.022272,Fcrls,chr3,-,87250758,87263738,2273,protein_coding,Fc_receptor-like_S_scavenger_receptor,204,304,216,136,166,128,4.596582065,6.911769927,5.564690086,3.314581508,3.523619369,2.55716206
ENSMUSG00000035493,950.9829383,612.0775656,0.59948,4.45E-05,0.00084094,Tgfbi,chr13,+,56609603,56639339,2678,protein_coding,transforming_growth_factor_beta_induced,1136,1069,770,464,765,593,21.7256133,20.6291939,16.8370817,9.59835124,13.78260148,10.05522607
ENSMUSG00000024232,421.5270813,269.9903091,0.60085,0.00016269,0.002421,Bambi,chr18,+,3507957,3516404,5040,protein_coding,BMP_and_activin_membrane-bound_inhibitor,416,473,413,257,274,259,4.227339042,4.850044571,4.798507545,2.824826751,2.623012515,2.333549115
ENSMUSG00000020692,368.2229782,229.6794783,0.60198,0.0024966,0.021094,Nle1,chr11,-,82900768,82908411,1783,protein_coding,notchless_homolog_1_(Drosophila),330,393,404,145,271,274,9.47909516,11.39085524,13.26834296,4.505115083,7.333280278,6.978256648
ENSMUSG00000050295,245.4778316,153.5011678,0.60315,0.0029193,0.023857,Foxc1,chr13,+,31806691,31810643,3953,protein_coding,forkhead_box_C1,337,270,168,136,176,140,4.366237678,3.529816064,2.488680439,1.90590533,2.148157845,1.60823289
ENSMUSG00000032265,650.1029138,400.6845088,0.60499,0.0048138,0.034946,Fam46a,chr9,-,85320439,85327348,5648,protein_coding,family_with_sequence_similarity_46_member_A,790,605,616,198,496,523,7.163688444,5.535741629,6.386643739,1.942046984,4.237086447,4.204890775
ENSMUSG00000026409,1589.352904,1010.451588,0.60528,0.0002453,0.0033404,Pfkfb2,chr1,-,130689182,130729253,4505,protein_coding,6-phosphofructo-2-kinase/fructose-26-biphosphatase_2,1932,1546,1452,659,1086,1283,21.96426188,17.73494393,18.87376259,8.103634594,11.63095475,12.93241342
ENSMUSG00000042453,132.4441094,81.73991142,0.60564,0.0050606,0.036354,Reln,chr5,-,21884454,22344702,11699,protein_coding,reelin,168,148,100,67,96,79,0.735469771,0.653774685,0.500539005,0.31725998,0.395915795,0.306638067
ENSMUSG00000026107,1453.188681,932.3578613,0.60646,2.02E-05,0.0004423,Nabp1,chr1,-,51465862,51478425,4790,protein_coding,nucleic_acid_binding_protein_1,1549,1520,1419,798,839,1109,16.5622826,16.3992203,17.3473663,9.229041703,8.450974354,10.51341363
ENSMUSG00000040447,501.2096223,319.087292,0.60866,7.29E-05,0.0012492,Spns2,chr11,-,72451638,72489904,3241,protein_coding,spinster_homolog_2,572,529,455,231,385,336,9.039018686,8.435129731,8.220893697,3.94840942,5.73141736,4.707691168
ENSMUSG00000036887,2007.524508,1287.532542,0.60943,1.09E-05,0.00026461,C1qa,chr4,-,136895917,136898803,1040,protein_coding,complement_component_1_q_subcomponent_alpha_polypeptide,1961,2636,1677,1118,1261,1412,96.57140297,130.9866973,94.42486881,59.55218419,58.50083751,61.65227058
ENSMUSG00000052688,154.1844546,94.8826515,0.6101,0.0039921,0.030416,5430435G22Rik,chr1,+,131688695,131715439,4498,protein_coding,RIKEN_cDNA_5430435G22_gene,203,144,133,73,111,98,2.311430679,1.654467218,1.731485491,0.899068205,1.190649308,0.989359989
ENSMUSG00000026825,458.0262175,290.5478888,0.61292,0.00011224,0.0017662,Dnm1,chr2,-,32308471,32353329,4605,protein_coding,dynamin_1,433,558,429,251,332,274,4.815734642,6.262095547,5.455245811,3.019488066,3.478474192,2.701896114
ENSMUSG00000031226,265.7079884,167.4901479,0.61421,0.00033237,0.0043196,Pbdc1,chrX,+,105079756,105117090,3276,protein_coding,polysaccharide_biosynthesis_domain_containing_1,299,280,245,149,190,154,4.674461441,4.417018962,4.379341958,2.519600035,2.798272756,2.134639523
ENSMUSG00000039405,272.7434813,170.2593,0.61501,0.0013991,0.013386,Prss23,chr7,-,89507785,89517586,3226,protein_coding,protease_serine_23,324,332,202,165,192,141,5.14381018,5.318496111,3.666685602,2.833406016,2.871555417,1.984734724
ENSMUSG00000028108,1647.319024,1039.195241,0.61851,0.00016897,0.0024881,Ecm1,chr3,-,95734147,95739569,1900,protein_coding,extracellular_matrix_protein_1,1694,2087,1368,1119,946,943,45.66296329,56.76543542,42.16180189,32.62614155,24.02248173,22.53750365
ENSMUSG00000026600,243.1752839,149.8111773,0.61854,0.0026235,0.021967,Soat1,chr1,-,156424525,156474331,8371,protein_coding,sterol_O-acyltransferase_1,258,340,170,126,184,133,1.578507503,2.099020598,1.189209161,0.833839441,1.060524772,0.721476214
ENSMUSG00000024423,684.9261144,429.8838512,0.62559,6.90E-05,0.0011957,Impact,chr18,+,12972252,12992948,3432,protein_coding,impact_RWD_domain_protein,750,731,641,288,522,478,11.19227238,11.00741203,10.93697998,4.648731243,7.338436831,6.324531148
ENSMUSG00000034675,540.8369027,337.935473,0.62687,0.00030483,0.0040254,Dbn1,chr13,-,55473429,55488111,3078,protein_coding,drebrin_1,586,605,489,362,284,332,9.750643697,10.15785209,9.303083317,6.515221505,4.451742758,4.89798202
ENSMUSG00000023224,3469.486066,2211.821368,0.6272,6.46E-08,3.13E-06,Serping1,chr2,-,84765387,84775444,1768,protein_coding,serine_(or_cysteine)_peptidase_inhibitor_clade_G_member_1,4066,3980,2809,1745,2441,2374,117.784841,116.3364847,93.03709583,54.67671336,66.61405251,60.97420862
ENSMUSG00000006390,714.7543308,453.3206753,0.62746,2.22E-06,6.64E-05,Elovl1,chr4,+,118428093,118432953,1811,protein_coding,elongation_of_very_long_chain_fatty_acids_(FEN1/Elo2_SUR4/Elo3_yeast)-like_1,780,823,623,380,448,510,22.05872664,23.48532153,20.14448937,11.62396723,11.93548029,12.78790626
ENSMUSG00000020614,170.5666368,105.1638744,0.62826,0.0011792,0.011782,Fam20a,chr11,-,109669749,109722279,3085,protein_coding,family_with_sequence_similarity_20_member_A,177,194,158,99,108,101,2.9384776,3.249837809,2.999083693,1.777744144,1.689074959,1.486667761
ENSMUSG00000017466,4478.401712,2853.794361,0.62867,4.23E-08,2.17E-06,Timp2,chr11,-,118301069,118355740,3709,protein_coding,tissue_inhibitor_of_metalloproteinase_2,4988,5339,3676,2501,3170,2736,68.87694848,74.39062593,58.03705092,37.3547719,41.23659194,33.49708213
ENSMUSG00000029061,374.698089,226.0879925,0.62886,0.0049322,0.035671,Mmp23,chr4,-,155650655,155653384,1434,protein_coding,matrix_metallopeptidase_23,434,443,297,287,191,166,15.50046992,15.96502858,12.12813339,11.0872024,6.426352624,5.256620871
ENSMUSG00000062014,1044.460724,661.6882283,0.62959,9.18E-07,3.12E-05,Gmfb,chr14,-,46808149,46822242,4171,protein_coding,glia_maturation_factor_beta,1100,1216,932,507,771,689,13.50693412,15.0663659,13.08465841,6.733750177,8.918555608,7.501131006
ENSMUSG00000025316,479.930258,299.6889797,0.63065,9.49E-05,0.0015494,Banp,chr8,+,121949750,122029258,5444,protein_coding,BTG3_associated_nuclear_protein,537,497,452,227,291,372,5.051966425,4.717950691,4.861910782,2.30992017,2.579022962,3.102934026
ENSMUSG00000074415,342.0091769,204.7927882,0.63067,0.0049352,0.035673,2610203C20Rik,chr9,+,41376397,41617772,4244,processed_transcript,RIKEN_cDNA_2610203C20_gene,373,463,243,110,293,218,4.501297767,5.637943784,3.352876564,1.435841628,3.330984267,2.332538586
ENSMUSG00000061535,256.5962612,159.9365645,0.63099,0.00021842,0.0030672,C1qtnf7,chr5,+,43515569,43618817,3843,protein_coding,C1q_and_tumor_necrosis_factor_related_protein_7,283,292,224,145,176,149,3.771554063,3.926698824,3.413220149,2.09019521,2.209645579,1.760611776
ENSMUSG00000097815,285.3319481,169.9733814,0.63112,0.0066186,0.044919,Gm26809,chr6,+,18844220,18847360,2981,lincRNA,predicted_gene_26809,389,372,151,134,221,150,6.683314705,6.449055125,2.966208247,2.490187523,3.576931588,2.28495158
ENSMUSG00000046794,976.1350078,611.8246891,0.63147,5.44E-05,0.00099195,Ppp1r3b,chr8,+,35375741,35388124,4206,protein_coding,protein_phosphatase_1_regulatory_(inhibitor)_subunit_3B,1274,893,866,569,609,615,15.51330911,10.97229097,12.05688977,7.494319921,6.98599645,6.639778103
ENSMUSG00000042312,1012.22175,635.8815629,0.63158,2.90E-05,0.00059376,S100a13,chr3,+,90514435,90524581,715,protein_coding,S100_calcium_binding_protein_A13,1262,951,926,599,604,658,90.39774553,68.73684599,75.83882779,46.40983358,40.75784686,41.78953803
ENSMUSG00000053175,159.597791,96.80422488,0.63337,0.0033615,0.026689,Bcl3,chr7,-,19808462,19822770,1850,protein_coding,B_cell_leukemia/lymphoma_3,180,193,127,105,87,88,4.983162655,5.391389469,4.019931561,3.144175658,2.268965334,2.160024425
ENSMUSG00000040247,232.6555061,143.3919894,0.63351,0.0005074,0.0061056,Tbc1d10c,chr19,-,4184358,4191047,1758,protein_coding,TBC1_domain_family_member_10c,220,267,231,119,161,144,6.409263053,7.848876868,7.694488873,3.749879577,4.418626996,3.719558039
ENSMUSG00000055200,126.3872347,76.05174864,0.6339,0.0042144,0.031712,Sertad3,chr7,+,27473768,27477359,1324,protein_coding,SERTA_domain_containing_3,149,147,100,69,65,89,5.763715952,5.737787698,4.422814062,2.887023614,2.368676263,3.052458301
ENSMUSG00000037126,198.3557733,122.0212427,0.63409,0.0010052,0.010287,Psd,chr19,-,46312087,46327156,3903,protein_coding,pleckstrin_and_Sec7_domain_containing,216,245,160,117,130,110,2.834389212,3.244013542,2.400535308,1.660644001,1.607034267,1.279799253
ENSMUSG00000022421,133.3427729,80.58020999,0.63565,0.00338,0.02676,Nptxr,chr15,-,79786352,79804766,5004,protein_coding,neuronal_pentraxin_receptor,152,161,105,79,72,84,1.555716914,1.662737534,1.228736233,0.874578951,0.694217459,0.762271537
ENSMUSG00000040711,286.154776,175.5054892,0.63767,0.00053727,0.0063931,Sh3pxd2b,chr11,+,32347820,32428173,7413,protein_coding,SH3_and_PX_domains_2B,282,352,256,127,226,171,1.948315989,2.453939146,2.0222397,0.949071542,1.470939381,1.047489863
ENSMUSG00000007872,2107.599674,1326.048644,0.63843,1.11E-06,3.73E-05,Id3,chr4,+,136143497,136145755,1278,protein_coding,inhibitor_of_DNA_binding_3,2194,2567,1811,984,1415,1547,87.92453008,103.8030562,82.98015912,42.65338228,53.42025077,54.96765102
ENSMUSG00000034845,532.5286232,321.9307624,0.63886,0.0024933,0.021079,Plvap,chr8,-,71497754,71511769,2015,protein_coding,plasmalemma_vesicle_associated_protein,656,645,378,387,272,263,16.67374193,16.54244843,10.98508486,10.63959618,6.512896699,5.926911144
ENSMUSG00000078349,167.0174926,101.0556541,0.64046,0.0014707,0.013928,AW011738,chr4,+,156203304,156205151,1848,protein_coding,expressed_sequence_AW011738,186,198,138,71,122,109,5.154840877,5.53704877,4.372842007,2.128362568,3.185210951,2.678380346
